📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 4096
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3312 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Explain in exhaustive detail, step by step, how distributed tensor-parallel inference of a transformer works on a CPU cluster: weight sharding, all-reduce synchronisation, the KV-cache, and the memory-bandwidth limit on commodity hardware. Include worked numerical examples and keep elaborating at length.
🔷️ Eval 2972 ms Sync  484 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  single
🔶 Pred   98 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  value
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  devices
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  This
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  done
🔶 Pred   97 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  periodically
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  ensure
🔶 Pred  135 ms Sync   32 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  137 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  166 ms Sync   52 ms | Sent   864 kB Recv  1191 kB |  device
🔶 Pred  172 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  most
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  updated
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   97 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  how
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  often
🔶 Pred  146 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  does
🔶 Pred  129 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  happen
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ?
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Maybe
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  based
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  number
🔶 Pred  166 ms Sync   77 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  164 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  layers
🔶 Pred  111 ms Sync   53 ms | Sent   864 kB Recv  1191 kB |  or
🔶 Pred   98 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  sequence
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  length
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred   98 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  not
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  entirely
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  sure
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  think
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  115 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred   98 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   98 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  maintain
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  consistency
🔶 Pred   97 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  174 ms Sync   52 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  137 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  113 ms Sync   45 ms | Sent   864 kB Recv  1191 kB |  devices
🔶 Pred  111 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  164 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | Then
🔶 Pred  152 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  there
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | -cache
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  bit
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  fuzzy
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred   98 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  stands
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Key
🔶 Pred  133 ms Sync   97 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Value
🔶 Pred  102 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  stores
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  from
🔶 Pred   98 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  mechanism
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  In
🔶 Pred  146 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  transformers
🔶 Pred  135 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  100 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  during
🔶 Pred  150 ms Sync   84 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  163 ms Sync   60 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  200 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  computation
🔶 Pred  147 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  queries
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  The
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | -step
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  where
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  combine
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  into
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  157 ms Sync   52 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  106 ms Sync   67 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  112 ms Sync   58 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  layers
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  107 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 're
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  sh
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | arding
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  129 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  147 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  multiple
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  would
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  part
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  139 ms Sync   38 ms | Sent   864 kB Recv  1191 kB |  input
🔶 Pred  121 ms Sync   56 ms | Sent   864 kB Recv  1191 kB |  sequence
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  119 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  compute
🔶 Pred  141 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  some
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  then
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  combine
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  results
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  The
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | -cache
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  might
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  store
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred  136 ms Sync  111 ms | Sent   864 kB Recv  1191 kB |  intermediate
🔶 Pred  142 ms Sync   47 ms | Sent   864 kB Recv  1191 kB |  results
🔶 Pred  168 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  164 ms Sync   12 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  160 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  when
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  another
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  needs
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  101 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  retrieve
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  101 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  efficiently
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Lastly
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  101 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -band
🔶 Pred   98 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | width
🔶 Pred  164 ms Sync   81 ms | Sent   864 kB Recv  1191 kB |  limit
🔶 Pred  182 ms Sync   51 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  157 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  This
🔶 Pred  149 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  probably
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  related
🔶 Pred  112 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  how
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  much
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  101 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  transferred
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  between
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Since
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  149 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  130 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  139 ms Sync   36 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  131 ms Sync   40 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred  101 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  118 ms Sync   37 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  147 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  moving
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  large
🔶 Pred  100 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  amounts
🔶 Pred  100 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  100 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  between
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  102 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  bottleneck
🔶 Pred  100 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  system
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  must
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  designed
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  minimize
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  bandwidth
🔶 Pred  123 ms Sync   90 ms | Sent   864 kB Recv  1191 kB |  usage
🔶 Pred  158 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  112 ms Sync   56 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred  132 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  by
🔶 Pred  143 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  overlapping
🔶 Pred  101 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  computations
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  or
🔶 Pred  101 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  using
🔶 Pred  118 ms Sync   12 ms | Sent   864 kB Recv  1191 kB |  efficient
🔶 Pred  127 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  133 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  structures
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Now
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   99 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  thinking
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  about
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  worked
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  numerical
🔶 Pred  132 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  examples
🔶 Pred  137 ms Sync  105 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  134 ms Sync   32 ms | Sent   864 kB Recv  1191 kB |  Let
🔶 Pred  173 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  say
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  102 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  100 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 8
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  100 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  104 ms Sync   54 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  head
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  width
🔶 Pred  101 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  100 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 64
🔶 Pred  143 ms Sync   74 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  106 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred  101 ms Sync   34 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  121 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  166 ms Sync   39 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  149 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  144 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  102 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  handle
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  101 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  102 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  heads
