📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 4096
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3312 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Explain in exhaustive detail, step by step, how distributed tensor-parallel inference of a transformer works on a CPU cluster: weight sharding, all-reduce synchronisation, the KV-cache, and the memory-bandwidth limit on commodity hardware. Include worked numerical examples and keep elaborating at length.
🔷️ Eval 5344 ms Sync  464 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  174 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  180 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  190 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  single
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  value
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  174 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  devices
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  This
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  done
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  periodically
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  ensure
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  device
🔶 Pred  179 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  most
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  updated
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  how
🔶 Pred  175 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  often
🔶 Pred  175 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  does
🔶 Pred  181 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred  180 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  happen
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ?
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Maybe
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  176 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  based
🔶 Pred  176 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  176 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  number
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  layers
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  or
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  sequence
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  length
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  not
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  entirely
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  sure
🔶 Pred  181 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  176 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  think
🔶 Pred  184 ms Sync   12 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  175 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  maintain
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  consistency
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  177 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  devices
🔶 Pred  183 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Then
🔶 Pred  178 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  there
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | -cache
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  bit
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  fuzzy
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred  197 ms Sync   11 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  stands
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Key
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Value
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  stores
🔶 Pred  182 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  178 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  176 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  from
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  mechanism
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  181 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  In
🔶 Pred  182 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  transformers
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  during
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  184 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  computation
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  178 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  queries
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  The
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -step
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  where
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  combine
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred  180 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  into
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  179 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  179 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  layers
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 're
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  sh
🔶 Pred  177 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | arding
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  185 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  multiple
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  would
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  part
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  input
🔶 Pred  176 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  sequence
🔶 Pred  180 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  compute
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  some
🔶 Pred  181 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  176 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  then
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  combine
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  results
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  The
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -cache
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  might
🔶 Pred  181 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  store
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  intermediate
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  results
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  179 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  when
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  another
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  178 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  needs
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  182 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  177 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  183 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  retrieve
🔶 Pred  178 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  efficiently
🔶 Pred  179 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | Lastly
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -band
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | width
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  limit
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  180 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  This
🔶 Pred  181 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  179 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  probably
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  related
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  180 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  how
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  much
🔶 Pred  177 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  177 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  179 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  transferred
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  between
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  Since
🔶 Pred  182 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  179 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  180 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  moving
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  large
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  amounts
🔶 Pred  178 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  between
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  203 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  180 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  bottleneck
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  178 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  system
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  must
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  designed
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  179 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  minimize
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  bandwidth
🔶 Pred  187 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  usage
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred  178 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  by
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  overlapping
🔶 Pred  178 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  computations
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  or
🔶 Pred  178 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  using
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  efficient
🔶 Pred  180 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  183 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  structures
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | Now
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  thinking
🔶 Pred  182 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  about
🔶 Pred  181 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  181 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  worked
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  numerical
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  examples
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  Let
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  say
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  188 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 8
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  180 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  187 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  head
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  width
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 64
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  182 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  180 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  handle
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  heads
