📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 8192
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3588 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Write a complete, heavily commented Python implementation of a B-tree supporting insert, delete, and range search, with correctness invariants documented, plus an exhaustive pytest test suite and a complexity analysis.
🔷️ Eval 2964 ms Sync  482 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  Node
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  class
🔶 Pred  105 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | So
🔶 Pred  105 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 'll
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  define
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  107 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Node
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  class
🔶 Pred  106 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  105 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  attributes
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  160 ms Sync   79 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  127 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  107 ms Sync   38 ms | Sent   864 kB Recv  1191 kB |  parent
🔶 Pred  108 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  The
🔶 Pred  176 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  148 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  will
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  special
🔶 Pred  106 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  node
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  perhaps
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  None
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  or
🔶 Pred  123 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  146 ms Sync   46 ms | Sent   864 kB Recv  1191 kB |  specific
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  value
🔶 Pred  124 ms Sync   34 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  will
🔶 Pred  106 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  first
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  level
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  106 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  nodes
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | Wait
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  106 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  183 ms Sync   61 ms | Sent   864 kB Recv  1191 kB |  B
🔶 Pred  147 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | -tree
🔶 Pred  127 ms Sync   47 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  108 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  108 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  109 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  up
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  106 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  k
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  106 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  106 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  order
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  106 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  107 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  107 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  119 ms Sync   49 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  127 ms Sync   62 ms | Sent   864 kB Recv  1191 kB |  up
🔶 Pred  106 ms Sync   42 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  122 ms Sync   34 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  107 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  Each
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  120 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  106 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  will
🔶 Pred  107 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  then
🔶 Pred  107 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  155 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  their
🔶 Pred  127 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  153 ms Sync   90 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred  108 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  123 ms Sync   50 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  up
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  110 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  109 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  107 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  107 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | So
🔶 Pred  107 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  initial
🔶 Pred  107 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  tree
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  would
🔶 Pred  107 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  look
🔶 Pred  107 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  like
🔶 Pred  142 ms Sync   57 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred  130 ms Sync   77 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  118 ms Sync   43 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  Root
🔶 Pred  107 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  node
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | node
🔶 Pred  175 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 0
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | )
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  None
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  as
🔶 Pred  108 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  None
🔶 Pred  108 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  initially
🔶 Pred  175 ms Sync   63 ms | Sent   864 kB Recv  1191 kB | .

🔶 Pred  109 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  123 ms Sync   54 ms | Sent   864 kB Recv  1191 kB |  When
🔶 Pred  108 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  inserting
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  110 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  will
🔶 Pred  109 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  get
🔶 Pred  110 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  up
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  110 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  108 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  will
🔶 Pred  108 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  109 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  their
🔶 Pred  179 ms Sync   98 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred  112 ms Sync   31 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  130 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  107 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  108 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | Wait
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  perhaps
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  108 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  107 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  placeholder
🔶 Pred  108 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  107 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  like
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  None
🔶 Pred  108 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  135 ms Sync   46 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  136 ms Sync   51 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  actual
🔶 Pred  130 ms Sync   42 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  109 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  stored
🔶 Pred  107 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  108 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  108 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  Hmm
🔶 Pred  107 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  might
🔶 Pred  108 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  comp
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | licate
🔶 Pred  110 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  things
🔶 Pred  108 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | Alternatively
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  108 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  166 ms Sync   70 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  110 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  128 ms Sync   45 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  112 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  112 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  108 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  110 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  108 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  108 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  nodes
🔶 Pred  110 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  hold
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  108 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  108 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  145 ms Sync   35 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  110 ms Sync  140 ms | Sent   864 kB Recv  1191 kB |  root
🔶 Pred  128 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  110 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  110 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  dummy
🔶 Pred  160 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  value
🔶 Pred  135 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  110 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  hold
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  108 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  actual
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  109 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  might
🔶 Pred  110 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  make
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  more
🔶 Pred  127 ms Sync   35 ms | Sent   864 kB Recv  1191 kB |  sense
🔶 Pred  151 ms Sync   83 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  110 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | Wait
🔶 Pred  124 ms Sync   60 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  perhaps
🔶 Pred  110 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  should
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  structure
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  tree
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  such
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  109 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  109 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  node
🔶 Pred  114 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  113 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  110 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  110 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  part
🔶 Pred  112 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  110 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  109 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  234 ms Sync   43 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  110 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  132 ms Sync   39 ms | Sent   864 kB Recv  1191 kB |  left
🔶 Pred  111 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  111 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred  109 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  children
🔶 Pred  110 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  110 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  nodes
🔶 Pred  110 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  109 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  come
🔶 Pred  108 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  after
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  109 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  109 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  sorted
🔶 Pred  110 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  order
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  110 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | Wait
🔶 Pred  109 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  perhaps
🔶 Pred  109 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  136 ms Sync   39 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred  148 ms Sync   55 ms | Sent   864 kB Recv  1191 kB |  over
🔶 Pred  110 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | comp
🔶 Pred  122 ms Sync   78 ms | Sent   864 kB Recv  1191 kB | lic
🔶 Pred  112 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ating
🔶 Pred  110 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  109 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  Let
🔶 Pred  109 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  me
